,Auction,Color,IsBadBuy,MMRCurrentAuctionAveragePrice,Size,TopThreeAmericanName,VehBCost,VehicleAge,VehOdo,WarrantyCost,WheelType
3737,MANHEIM,RED,False,4945,LARGE TRUCK,GM,5900,6,86953,1673,Covers
3738,MANHEIM,GOLD,False,3956,COMPACT,FORD,5000,4,59703,920,Covers
3739,MANHEIM,RED,False,7949,MEDIUM,CHRYSLER,8000,1,44715,834,Covers
3740,MANHEIM,RED,False,4597,LARGE TRUCK,CHRYSLER,9400,5,67664,825,Alloy
3741,MANHEIM,SILVER,False,2684,COMPACT,GM,4200,6,77142,1455,Alloy
3742,MANHEIM,BLUE,False,5129,VAN,CHRYSLER,6000,4,73207,1623,Alloy
3743,MANHEIM,WHITE,False,5061,MEDIUM,GM,4700,5,81223,1633,Covers
3744,MANHEIM,BLACK,False,7219,MEDIUM,CHRYSLER,6230,2,79387,1272,Covers
3745,MANHEIM,SILVER,False,2765,VAN,GM,4000,7,74606,4922,Alloy
3746,MANHEIM,BLUE,False,6851,VAN,CHRYSLER,6430,3,67399,1411,Covers
3747,MANHEIM,SILVER,False,2554,VAN,FORD,4200,6,70008,2157,Covers
3748,MANHEIM,BLACK,False,9784,SPECIALTY,CHRYSLER,9330,2,62120,1215,Covers
3749,MANHEIM,SILVER,False,6964,VAN,CHRYSLER,6200,3,75828,1623,Covers
3750,MANHEIM,BLACK,False,3954,VAN,CHRYSLER,3900,5,84992,1763,Alloy
3751,MANHEIM,GREY,False,7644,LARGE,GM,7130,2,70130,1974,Covers
3752,MANHEIM,GOLD,False,2251,MEDIUM,FORD,4200,7,56889,1054,Alloy
3753,MANHEIM,SILVER,False,4011,MEDIUM,GM,6000,6,86884,894,Alloy
3754,MANHEIM,BLUE,False,7647,CROSSOVER,FORD,8500,4,62309,1313,Alloy
3755,MANHEIM,RED,False,2791,MEDIUM SUV,CHRYSLER,5700,8,78481,1689,Covers
3756,MANHEIM,WHITE,False,2780,MEDIUM,CHRYSLER,4200,6,57558,1220,Alloy
3757,MANHEIM,RED,False,7540,MEDIUM,CHRYSLER,7300,2,50395,920,Covers
3758,MANHEIM,SILVER,False,4264,MEDIUM,OTHER,5600,2,60534,533,Covers
3759,MANHEIM,SILVER,False,3948,MEDIUM,GM,4200,4,88423,2412,Covers
3760,MANHEIM,GREY,False,5542,MEDIUM,GM,5800,3,65633,728,Covers
3761,MANHEIM,SILVER,True,10201,LARGE SUV,FORD,10000,4,89486,1113,Alloy
3762,MANHEIM,SILVER,False,3817,COMPACT,GM,4200,4,78878,1155,Covers
3763,MANHEIM,GREY,False,7407,MEDIUM,GM,6000,3,70610,1272,Alloy
3764,MANHEIM,RED,False,2688,MEDIUM,CHRYSLER,4800,7,73399,1689,Alloy
3765,MANHEIM,GOLD,False,5846,MEDIUM,GM,6500,3,42846,623,Covers
3766,MANHEIM,BLUE,True,7114,VAN,CHRYSLER,7100,4,58745,1251,Covers
3767,MANHEIM,WHITE,False,7054,LARGE,GM,6100,3,79861,1974,Covers
3768,MANHEIM,SILVER,False,2046,COMPACT,GM,4600,7,66342,1711,Covers
3769,MANHEIM,GOLD,True,2689,MEDIUM,GM,4200,7,76847,2508,Alloy
3770,MANHEIM,GREY,False,4705,MEDIUM,FORD,3700,4,86179,983,Alloy
3771,MANHEIM,SILVER,False,5063,MEDIUM SUV,OTHER,7500,5,55027,505,Alloy
3772,MANHEIM,WHITE,False,6479,LARGE,GM,6700,3,71723,1974,Alloy
3773,MANHEIM,WHITE,False,6459,MEDIUM,OTHER,8400,4,85054,723,Covers
3774,MANHEIM,SILVER,False,2237,COMPACT,OTHER,3900,6,75231,1103,Covers
3775,MANHEIM,GREY,False,8490,SPECIALTY,CHRYSLER,9200,2,76107,1389,Covers
3776,MANHEIM,BLUE,False,2832,VAN,CHRYSLER,3400,7,69241,1711,Covers
3777,MANHEIM,RED,False,4706,MEDIUM,GM,6040,5,59332,505,Covers
3778,MANHEIM,GREEN,False,7166,LARGE SUV,FORD,10600,6,70761,1338,Alloy
3779,MANHEIM,GREEN,False,3030,VAN,CHRYSLER,6100,7,49125,1416,Alloy
3780,MANHEIM,SILVER,False,4860,VAN,CHRYSLER,6000,3,59748,1251,Covers
3781,MANHEIM,BLUE,False,6054,VAN,GM,6200,4,77395,4622,Alloy
3782,MANHEIM,SILVER,False,8461,VAN,CHRYSLER,6100,2,93652,1918,Alloy
3783,MANHEIM,WHITE,True,2659,LARGE,GM,4100,7,86872,2452,Alloy
3784,MANHEIM,GREY,False,7883,LARGE TRUCK,GM,9900,4,74960,1155,Alloy
3785,MANHEIM,MAROON,False,6128,LARGE SUV,GM,9000,7,90537,2218,Alloy
3786,MANHEIM,GREY,False,9037,MEDIUM,OTHER,10550,4,74919,1155,Alloy
3787,MANHEIM,BLUE,False,6267,LARGE TRUCK,CHRYSLER,10500,6,64639,1125,Covers
3788,MANHEIM,GREY,False,6275,LARGE TRUCK,FORD,6400,4,87212,594,Covers
3789,MANHEIM,GREY,False,4524,MEDIUM,CHRYSLER,5730,3,67710,1118,unkwnWheel
3790,MANHEIM,SILVER,False,8955,LARGE,GM,7900,2,82704,2152,unkwnWheel
3791,MANHEIM,GREEN,True,3468,MEDIUM,CHRYSLER,4500,5,80979,1243,Alloy
3792,MANHEIM,BLUE,True,5734,MEDIUM,GM,6200,4,87567,594,Covers
3793,MANHEIM,BLUE,False,10387,CROSSOVER,FORD,8000,2,89756,1633,Alloy
3794,MANHEIM,BLUE,False,7022,MEDIUM,CHRYSLER,6400,2,64922,1020,Covers
3795,MANHEIM,GOLD,False,10075,MEDIUM,FORD,8600,1,78616,1506,Alloy
3796,MANHEIM,BLACK,False,4255,MEDIUM SUV,CHRYSLER,6200,6,73138,1689,Alloy
3797,MANHEIM,BLUE,False,3304,MEDIUM,CHRYSLER,5100,6,67916,1515,Alloy
3798,MANHEIM,WHITE,False,5166,LARGE TRUCK,FORD,7200,4,76072,569,Alloy
3799,MANHEIM,SILVER,False,2287,VAN,CHRYSLER,5600,8,87600,2063,Covers
3800,MANHEIM,BLUE,False,6390,VAN,CHRYSLER,6900,2,79367,1623,Alloy
3801,MANHEIM,BLUE,False,4491,MEDIUM,CHRYSLER,5600,4,68108,1215,Covers
3802,MANHEIM,BLUE,False,2817,VAN,CHRYSLER,5600,6,82807,2063,Alloy
3803,MANHEIM,BLACK,False,3259,MEDIUM,CHRYSLER,3700,5,96850,1630,Covers
3804,MANHEIM,GOLD,False,6604,MEDIUM,GM,7000,2,76954,1038,Covers
3805,MANHEIM,SILVER,False,3069,LARGE,GM,6300,7,71323,2274,Alloy
3806,MANHEIM,BLUE,False,6348,MEDIUM,GM,7000,3,71832,1272,Covers
3807,MANHEIM,RED,False,3965,SMALL TRUCK,OTHER,5100,7,92919,920,Covers
3808,MANHEIM,RED,False,7065,MEDIUM,CHRYSLER,6400,2,54954,754,Covers
3809,MANHEIM,GREY,False,6614,MEDIUM,GM,6800,3,80349,853,Alloy
3810,MANHEIM,SILVER,False,5047,MEDIUM,OTHER,6300,3,58764,505,Covers
3811,MANHEIM,BLACK,False,6877,MEDIUM,CHRYSLER,6430,2,72522,1155,Covers
3812,MANHEIM,BLACK,False,2875,MEDIUM,GM,4200,6,84443,1153,Alloy
3813,MANHEIM,SILVER,False,4338,MEDIUM,GM,5800,4,69759,923,Covers
3814,MANHEIM,SILVER,False,8699,SPORTS,FORD,8600,3,69210,728,Alloy
3815,MANHEIM,GREEN,False,5437,VAN,CHRYSLER,7600,4,82686,1763,Covers
3816,MANHEIM,WHITE,False,5154,MEDIUM SUV,GM,7900,6,64017,1320,Alloy
3817,MANHEIM,RED,False,7512,SMALL TRUCK,OTHER,7900,3,73905,1155,Alloy
3818,MANHEIM,RED,False,4603,MEDIUM,CHRYSLER,6000,3,42076,975,Covers
3819,MANHEIM,BLACK,False,9034,SPECIALTY,CHRYSLER,8530,2,71041,1389,Alloy
3820,MANHEIM,RED,True,5960,MEDIUM,GM,6200,2,49361,623,Covers
3821,MANHEIM,BLUE,False,8236,MEDIUM SUV,OTHER,8700,3,41268,482,Alloy
3822,MANHEIM,GOLD,False,5870,MEDIUM,GM,7200,3,43064,764,Covers
3823,MANHEIM,BLACK,False,7524,MEDIUM,CHRYSLER,7200,1,48024,693,Covers
3824,MANHEIM,WHITE,False,4913,MEDIUM,GM,5700,3,71975,1038,Alloy
3825,MANHEIM,SILVER,False,7199,MEDIUM,OTHER,6900,3,73919,1038,Alloy
3826,MANHEIM,BLUE,False,4022,VAN,CHRYSLER,4325,4,71766,1623,Covers
3827,MANHEIM,BLUE,False,8908,VAN,CHRYSLER,7900,2,65147,1411,Covers
3828,MANHEIM,GOLD,False,8790,LARGE,GM,7630,1,87956,2152,Alloy
3829,MANHEIM,WHITE,False,6812,MEDIUM SUV,CHRYSLER,7500,4,51548,1003,Covers
3830,MANHEIM,SILVER,False,7548,LARGE,GM,7200,3,76120,1974,Alloy
3831,MANHEIM,GREY,False,8272,SMALL SUV,FORD,7400,3,79996,920,Alloy
3832,MANHEIM,GOLD,False,2994,MEDIUM,GM,4800,6,86869,2452,Covers
3833,MANHEIM,GOLD,False,5677,MEDIUM,GM,4800,3,88468,853,Covers
3834,MANHEIM,SILVER,False,6539,MEDIUM,GM,6700,3,69102,728,Alloy
3835,MANHEIM,GREY,False,11342,SPECIALTY,CHRYSLER,9330,1,64173,1215,Covers
3836,MANHEIM,SILVER,True,3338,COMPACT,FORD,3900,6,65683,1320,Alloy
3837,MANHEIM,WHITE,False,5627,MEDIUM,CHRYSLER,5000,3,56207,1086,Covers
3838,MANHEIM,BLUE,False,9008,LARGE TRUCK,FORD,10100,5,56711,671,Covers
3839,MANHEIM,GREY,False,5783,MEDIUM,GM,6800,3,67476,1118,Covers
3840,MANHEIM,SILVER,False,6385,VAN,GM,7730,3,63998,1801,Covers
3841,MANHEIM,SILVER,False,7059,LARGE TRUCK,CHRYSLER,9400,6,71161,920,Covers
3842,MANHEIM,RED,False,2524,COMPACT,FORD,4200,8,60837,1320,Alloy
3843,MANHEIM,RED,False,5418,MEDIUM,CHRYSLER,6000,4,59638,1086,Covers
3844,MANHEIM,WHITE,False,0,SMALL TRUCK,FORD,5900,4,72904,569,Covers
3845,MANHEIM,MAROON,False,5079,COMPACT,FORD,4600,4,66368,1020,Covers
3846,MANHEIM,WHITE,False,6554,LARGE TRUCK,OTHER,9400,7,51236,805,Covers
3847,MANHEIM,BLACK,False,6845,MEDIUM SUV,FORD,7200,5,77701,1155,Covers
3848,MANHEIM,GREY,True,3011,COMPACT,CHRYSLER,4100,5,77862,686,Alloy
3849,MANHEIM,ORANGE,False,4416,COMPACT,GM,5500,4,46684,623,Alloy
3850,MANHEIM,WHITE,True,8228,MEDIUM,FORD,6330,3,86182,853,Covers
3851,MANHEIM,GOLD,False,2562,MEDIUM,GM,4500,8,75233,2508,Alloy
3852,MANHEIM,WHITE,False,8835,VAN,GM,7400,3,90436,2495,Covers
3853,MANHEIM,WHITE,False,6362,LARGE,FORD,7000,5,89716,1633,Alloy
3854,MANHEIM,WHITE,False,9642,SPECIALTY,CHRYSLER,9600,4,74434,1389,Covers
3855,MANHEIM,SILVER,False,6283,LARGE TRUCK,CHRYSLER,10400,7,67005,1125,Alloy
3856,MANHEIM,RED,False,4089,MEDIUM,OTHER,6000,5,38831,462,Alloy
3857,MANHEIM,GOLD,False,3627,MEDIUM SUV,GM,5900,8,73026,1806,Alloy
3858,MANHEIM,SILVER,False,6580,MEDIUM,OTHER,6190,3,58586,671,Alloy
3859,MANHEIM,GOLD,False,5551,LARGE TRUCK,FORD,7670,5,31077,941,unkwnWheel
3860,MANHEIM,GREY,True,5694,MEDIUM,FORD,4675,2,78731,920,Alloy
3861,MANHEIM,BLUE,False,5559,MEDIUM,CHRYSLER,5590,3,52183,1086,Covers
3862,MANHEIM,BLACK,False,3668,MEDIUM,FORD,4165,4,98415,1053,Covers
3863,MANHEIM,GREY,False,4402,MEDIUM,CHRYSLER,4940,3,75609,1155,Alloy
3864,MANHEIM,WHITE,False,7074,MEDIUM,CHRYSLER,6885,2,73100,1155,Covers
3865,MANHEIM,RED,False,7526,LARGE SUV,GM,10300,6,72813,1923,Alloy
3866,MANHEIM,WHITE,False,0,MEDIUM,OTHER,6075,4,56542,671,Covers
3867,MANHEIM,MAROON,False,4182,MEDIUM,GM,4840,4,66781,728,Covers
3868,MANHEIM,WHITE,False,8356,MEDIUM,CHRYSLER,7205,2,55848,754,Covers
3869,MANHEIM,RED,False,6153,MEDIUM SUV,GM,7055,4,50349,1251,Alloy
3870,MANHEIM,SILVER,False,11726,SMALL SUV,CHRYSLER,7555,2,84239,983,Alloy
3871,MANHEIM,SILVER,False,5353,SMALL SUV,FORD,5075,5,89178,983,Alloy
3872,MANHEIM,MAROON,False,8791,LARGE,GM,7485,2,67920,1703,Alloy
3873,MANHEIM,SILVER,False,7561,SMALL SUV,FORD,5965,3,72360,920,Alloy
3874,MANHEIM,BLACK,False,6238,SMALL TRUCK,FORD,7705,6,84668,1543,Alloy
3875,MANHEIM,SILVER,False,5206,MEDIUM,CHRYSLER,6455,4,71802,1389,Covers
3876,MANHEIM,WHITE,False,4561,SMALL TRUCK,FORD,8100,6,61337,833,Alloy
3877,MANHEIM,BROWN,False,7694,MEDIUM,FORD,5690,3,84306,853,Alloy
3878,MANHEIM,BLUE,True,7107,LARGE,FORD,6555,5,84539,1633,Alloy
3879,MANHEIM,SILVER,False,7920,MEDIUM SUV,FORD,8855,6,94436,1341,Alloy
3880,MANHEIM,BLUE,False,7541,SPECIALTY,OTHER,9715,5,57537,1003,Alloy
3881,MANHEIM,GOLD,False,4994,SMALL TRUCK,OTHER,8405,8,54566,805,Covers
3882,MANHEIM,SILVER,False,5736,COMPACT,OTHER,7305,5,49255,482,Alloy
3883,MANHEIM,GREEN,False,6846,SMALL SUV,CHRYSLER,8470,7,79280,1220,Alloy
3884,MANHEIM,YELLOW,False,6324,COMPACT,FORD,5490,3,68528,1020,Covers
3885,MANHEIM,SILVER,False,8603,LARGE,GM,7685,3,76828,1974,Alloy
3886,MANHEIM,SILVER,False,3745,MEDIUM,CHRYSLER,5455,5,63145,1020,Alloy
3887,MANHEIM,GREY,False,7652,MEDIUM,CHRYSLER,7185,3,77647,1155,Covers
3888,MANHEIM,BLUE,False,6985,COMPACT,OTHER,7570,3,71597,569,Covers
3889,MANHEIM,GOLD,False,6750,MEDIUM,GM,6540,4,82648,1373,Alloy
3890,MANHEIM,MAROON,False,5963,MEDIUM,GM,6755,4,70649,1272,Alloy
3891,MANHEIM,GREY,False,7960,VAN,GM,7185,2,88633,2282,Covers
3892,MANHEIM,BLACK,False,5596,MEDIUM,OTHER,5955,3,45488,482,Covers
3893,MANHEIM,SILVER,False,4153,COMPACT,GM,6255,3,36526,582,Alloy
3894,MANHEIM,SILVER,False,4299,MEDIUM,GM,7700,5,71532,1272,Alloy
3895,MANHEIM,RED,False,3785,LARGE,GM,6285,7,70103,2274,Alloy
3896,MANHEIM,BLACK,False,6305,MEDIUM,CHRYSLER,7785,3,66444,1020,Covers
3897,MANHEIM,BLUE,False,7078,LARGE,GM,7585,3,69799,1703,Covers
3898,OTHER,SILVER,False,7522,LARGE,GM,7750,3,64131,1703,Covers
3899,OTHER,MAROON,False,3516,MEDIUM,FORD,4200,5,86627,983,Alloy
3900,OTHER,BLUE,False,2774,COMPACT,FORD,3800,6,66889,1320,Alloy
3901,OTHER,GREEN,False,3123,VAN,CHRYSLER,4500,7,87530,2063,unkwnWheel
3902,OTHER,BLUE,False,5543,MEDIUM,OTHER,5800,2,35708,462,Covers
3903,OTHER,WHITE,False,3260,VAN,FORD,5500,5,75866,1506,Covers
3904,OTHER,WHITE,False,2850,MEDIUM,GM,4300,5,74900,1506,Alloy
3905,OTHER,WHITE,False,3402,MEDIUM,OTHER,3500,5,75030,803,Covers
3906,OTHER,BLACK,False,2770,MEDIUM,FORD,3800,5,82545,983,Alloy
3907,OTHER,GREY,False,3192,COMPACT,GM,4175,4,61616,1020,Covers
3908,OTHER,RED,False,4140,COMPACT,FORD,4500,4,65449,1020,Covers
3909,OTHER,WHITE,False,3927,COMPACT,FORD,4400,4,74562,1155,Covers
3910,OTHER,GOLD,False,3100,MEDIUM,FORD,3975,5,82486,983,unkwnWheel
3911,OTHER,RED,False,1728,SMALL TRUCK,GM,4200,6,53095,1717,Alloy
3912,OTHER,GREY,False,5457,MEDIUM,GM,6400,3,62815,923,Covers
3913,OTHER,RED,False,7515,MEDIUM,CHRYSLER,7000,1,49012,693,Covers
3914,OTHER,RED,False,8802,MEDIUM,CHRYSLER,7800,1,53996,920,Alloy
3915,OTHER,BLACK,True,9028,MEDIUM,CHRYSLER,7800,1,52088,920,Covers
3916,OTHER,BLACK,False,7304,MEDIUM,CHRYSLER,6800,1,55058,754,Covers
3917,OTHER,BLACK,False,7989,MEDIUM,CHRYSLER,6800,1,53903,754,Covers
3918,OTHER,ORANGE,False,8601,MEDIUM,CHRYSLER,7800,1,52772,920,Covers
3919,OTHER,BLACK,False,7764,MEDIUM,CHRYSLER,7000,1,46453,693,Covers
3920,OTHER,RED,False,9028,MEDIUM,CHRYSLER,8000,1,48055,834,Covers
3921,OTHER,RED,False,7240,MEDIUM,CHRYSLER,6400,1,46188,975,Covers
3922,OTHER,SILVER,False,11727,SMALL SUV,CHRYSLER,8700,1,47362,693,Alloy
3923,OTHER,SILVER,False,7989,MEDIUM,CHRYSLER,7100,1,46943,693,Covers
3924,OTHER,ORANGE,False,7764,MEDIUM,CHRYSLER,7100,1,47557,693,Covers
3925,OTHER,WHITE,False,7457,MEDIUM,CHRYSLER,6400,1,45104,975,Covers
3926,OTHER,BLACK,False,8568,MEDIUM,CHRYSLER,7800,1,48888,834,Alloy
3927,OTHER,SILVER,False,7878,MEDIUM,CHRYSLER,8300,1,44794,834,Covers
3928,OTHER,SILVER,False,7989,MEDIUM,CHRYSLER,7400,1,42582,693,Covers
3929,OTHER,BLUE,False,6950,MEDIUM,CHRYSLER,7400,1,42658,693,Covers
3930,OTHER,BLACK,False,8137,MEDIUM,CHRYSLER,7900,1,44925,834,Covers
3931,OTHER,WHITE,False,7806,MEDIUM,CHRYSLER,7600,1,48577,834,Covers
3932,OTHER,BLACK,False,8009,MEDIUM,CHRYSLER,7900,1,43722,834,Covers
3933,OTHER,WHITE,False,8568,MEDIUM,CHRYSLER,8000,1,46515,834,Covers
3934,OTHER,RED,False,7989,MEDIUM,CHRYSLER,7400,1,43554,693,Covers
3935,OTHER,GREY,False,7781,MEDIUM,CHRYSLER,8800,1,44443,834,Covers
3936,OTHER,BLUE,False,7608,MEDIUM,CHRYSLER,7800,1,51201,920,Covers
3937,OTHER,BLACK,True,7761,MEDIUM,CHRYSLER,6800,1,51487,754,unkwnWheel
3938,OTHER,RED,False,7957,MEDIUM,CHRYSLER,7400,1,55550,920,Covers
3939,OTHER,GREY,False,6967,MEDIUM,CHRYSLER,7400,1,45203,693,Covers
3940,OTHER,SILVER,False,7612,MEDIUM,CHRYSLER,7600,1,52268,920,Covers
3941,OTHER,RED,True,6402,MEDIUM,CHRYSLER,6300,1,50912,1086,Covers
3942,OTHER,WHITE,False,6967,MEDIUM,CHRYSLER,6800,1,52020,754,Covers
3943,OTHER,RED,False,6366,MEDIUM,CHRYSLER,6500,1,47597,975,Covers
3944,OTHER,BLACK,False,6862,MEDIUM,CHRYSLER,6900,1,49529,693,Covers
3945,OTHER,SILVER,False,6805,MEDIUM,CHRYSLER,6900,1,54498,754,Covers
3946,OTHER,ORANGE,False,7815,MEDIUM,CHRYSLER,7800,1,50584,920,Covers
3947,OTHER,GOLD,False,7524,MEDIUM,CHRYSLER,6900,1,51312,754,Covers
3948,OTHER,BEIGE,False,7208,MEDIUM,CHRYSLER,7200,1,49203,693,Covers
3949,OTHER,RED,False,8881,MEDIUM,CHRYSLER,7200,1,50274,920,Covers
3950,OTHER,BLACK,False,7269,MEDIUM,CHRYSLER,6400,1,50801,754,Covers
3951,OTHER,SILVER,False,7269,MEDIUM,CHRYSLER,6400,1,51972,754,Covers
3952,OTHER,WHITE,False,7269,MEDIUM,CHRYSLER,6400,1,50645,754,Covers
3953,OTHER,SILVER,False,7269,MEDIUM,CHRYSLER,6400,1,53677,754,Covers
3954,OTHER,WHITE,False,7524,MEDIUM,CHRYSLER,6400,1,55157,754,Covers
3955,OTHER,BLUE,False,6730,MEDIUM,CHRYSLER,5700,1,50118,1086,Covers
3956,OTHER,RED,False,6730,MEDIUM,CHRYSLER,5700,1,57157,1086,Covers
3957,OTHER,SILVER,False,7524,MEDIUM,CHRYSLER,6400,1,51733,754,Covers
3958,OTHER,SILVER,False,7815,MEDIUM,CHRYSLER,7600,1,49840,834,Covers
3959,OTHER,ORANGE,False,8033,MEDIUM,CHRYSLER,6400,1,50599,754,Covers
3960,OTHER,BLUE,False,7950,MEDIUM,CHRYSLER,6400,1,46411,693,Covers
3961,OTHER,WHITE,False,8033,MEDIUM,CHRYSLER,6400,1,48177,693,Covers
3962,OTHER,ORANGE,False,7269,MEDIUM,CHRYSLER,6100,2,55125,754,Covers
3963,OTHER,RED,False,7269,MEDIUM,CHRYSLER,6500,2,50937,754,Alloy
3964,OTHER,SILVER,False,8676,MEDIUM,CHRYSLER,7800,2,50744,920,Covers
3965,OTHER,BLACK,False,7269,MEDIUM,CHRYSLER,6500,2,51121,754,Alloy
3966,OTHER,SILVER,False,7524,MEDIUM,CHRYSLER,6400,2,50728,754,Covers
3967,OTHER,ORANGE,False,7524,MEDIUM,CHRYSLER,6500,2,51063,754,Alloy
3968,OTHER,RED,False,7477,MEDIUM,CHRYSLER,6300,2,44919,975,Covers
3969,OTHER,SILVER,False,8033,MEDIUM,CHRYSLER,6200,2,55196,754,Covers
3970,OTHER,BLACK,False,9020,MEDIUM,CHRYSLER,8400,2,55073,920,Covers
3971,OTHER,RED,False,7901,MEDIUM,CHRYSLER,7100,2,50207,754,Covers
3972,OTHER,BLUE,False,8033,MEDIUM,CHRYSLER,7400,2,45351,693,Covers
3973,OTHER,SILVER,False,8716,MEDIUM,CHRYSLER,8500,2,55950,920,Covers
3974,OTHER,BLACK,False,7866,MEDIUM,CHRYSLER,8500,2,52247,920,Covers
3975,OTHER,BLUE,False,7731,MEDIUM,CHRYSLER,7300,2,47150,693,Covers
3976,OTHER,SILVER,False,7743,MEDIUM,CHRYSLER,7300,2,50234,754,Alloy
3977,OTHER,BLUE,False,7497,MEDIUM,CHRYSLER,7300,2,51252,754,Alloy
3978,OTHER,WHITE,False,8716,MEDIUM,CHRYSLER,8500,2,53256,920,Alloy
3979,OTHER,ORANGE,False,7832,MEDIUM,CHRYSLER,7400,2,48015,693,Covers
3980,OTHER,BLUE,False,7495,MEDIUM,CHRYSLER,7300,2,51044,754,Covers
3981,OTHER,WHITE,False,7777,MEDIUM,CHRYSLER,7400,2,48161,693,Covers
3982,OTHER,SILVER,False,9105,MEDIUM,CHRYSLER,8500,2,55820,920,Alloy
3983,OTHER,ORANGE,False,7832,MEDIUM,CHRYSLER,7100,2,48201,693,Covers
3984,OTHER,RED,False,7832,MEDIUM,CHRYSLER,7100,2,50280,754,Covers
3985,OTHER,BLUE,False,7466,MEDIUM,CHRYSLER,8500,2,48679,834,Covers
3986,OTHER,WHITE,False,7875,MEDIUM,CHRYSLER,9000,2,47355,834,Covers
3987,OTHER,BLUE,False,8167,MEDIUM,CHRYSLER,8900,2,48933,834,Alloy
3988,OTHER,BLACK,False,7731,MEDIUM,CHRYSLER,7200,2,47638,693,Covers
3989,OTHER,GOLD,False,7860,MEDIUM,CHRYSLER,7200,2,51888,754,Covers
3990,OTHER,SILVER,False,7731,MEDIUM,CHRYSLER,7500,2,49416,693,Covers
3991,OTHER,SILVER,False,7724,MEDIUM,CHRYSLER,7200,2,52088,754,Covers
3992,OTHER,BLUE,False,7326,MEDIUM,CHRYSLER,7200,2,51165,754,Covers
3993,OTHER,BLACK,False,7732,MEDIUM,CHRYSLER,7200,2,48664,693,Alloy
3994,OTHER,WHITE,False,7724,MEDIUM,CHRYSLER,7200,2,48561,693,Covers
3995,OTHER,ORANGE,False,7860,MEDIUM,CHRYSLER,7000,2,47909,693,Covers
3996,OTHER,WHITE,False,7731,MEDIUM,CHRYSLER,7000,2,48894,693,Covers
3997,OTHER,BLACK,False,7860,MEDIUM,CHRYSLER,7000,2,48236,693,Covers
3998,OTHER,SILVER,True,6770,MEDIUM,CHRYSLER,6100,2,50097,1086,unkwnWheel
3999,OTHER,SILVER,False,7625,MEDIUM,CHRYSLER,8600,2,48623,834,Covers
4000,OTHER,BEIGE,False,7678,MEDIUM,CHRYSLER,7300,2,49564,693,Covers
4001,OTHER,BEIGE,False,8860,MEDIUM,CHRYSLER,8900,1,44772,834,Covers
4002,MANHEIM,GREY,True,8954,LARGE,OTHER,10200,5,84676,1243,unkwnWheel
4003,MANHEIM,WHITE,False,5127,MEDIUM,OTHER,7300,6,68601,533,unkwnWheel
4004,MANHEIM,MAROON,True,4840,SMALL SUV,CHRYSLER,5400,6,75634,686,unkwnWheel
4005,MANHEIM,OTHER,False,4381,MEDIUM,GM,6800,5,45953,905,unkwnWheel
4006,MANHEIM,GREY,False,2440,MEDIUM,CHRYSLER,4300,9,88893,1803,unkwnWheel
4007,MANHEIM,RED,False,5146,MEDIUM,OTHER,7400,4,51852,671,Alloy
4008,MANHEIM,GREY,False,5051,SPORTS,FORD,7500,6,63717,728,Special
4009,MANHEIM,GREY,True,7316,MEDIUM SUV,CHRYSLER,10250,5,67263,1118,Alloy
4010,MANHEIM,BLUE,False,4049,MEDIUM,OTHER,5350,5,69137,533,Alloy
4011,MANHEIM,SILVER,False,3219,MEDIUM,FORD,4950,5,88825,983,Covers
4012,MANHEIM,BLUE,False,3064,COMPACT,OTHER,4850,6,85397,983,Alloy
4013,MANHEIM,SILVER,False,2204,COMPACT,FORD,3650,8,94854,1641,Covers
4014,MANHEIM,SILVER,False,2062,COMPACT,OTHER,4150,6,74886,920,Covers
4015,MANHEIM,GREY,False,4644,MEDIUM SUV,GM,7750,8,75491,1455,Alloy
4016,MANHEIM,SILVER,False,7049,LARGE,GM,7750,4,67917,1703,Covers
4017,MANHEIM,BLUE,False,7494,MEDIUM,OTHER,7565,5,86993,1113,Alloy
4018,MANHEIM,SILVER,False,7661,MEDIUM,CHRYSLER,7550,2,48088,693,Covers
4019,MANHEIM,SILVER,False,3646,MEDIUM,OTHER,5050,5,59582,505,Covers
4020,MANHEIM,BLACK,False,8201,LARGE,GM,7950,3,76978,1974,Alloy
4021,MANHEIM,SILVER,False,5002,MEDIUM,OTHER,5850,3,63004,533,Covers
4022,MANHEIM,GOLD,False,8392,LARGE,GM,8650,3,68365,1703,Alloy
4023,MANHEIM,SILVER,False,4976,MEDIUM,OTHER,7050,8,78243,869,Alloy
4024,MANHEIM,WHITE,False,4604,MEDIUM,CHRYSLER,6550,4,69415,1215,Covers
4025,MANHEIM,SILVER,True,4676,LARGE,FORD,5550,8,65321,833,Covers
4026,MANHEIM,SILVER,False,2851,LARGE,GM,5650,7,82757,2452,Covers
4027,MANHEIM,BLUE,False,8514,MEDIUM,OTHER,9850,4,65970,533,Covers
4028,MANHEIM,SILVER,False,7465,MEDIUM,CHRYSLER,8030,3,84378,1243,Covers
4029,MANHEIM,RED,False,5210,MEDIUM,CHRYSLER,5290,4,84650,1503,Covers
4030,MANHEIM,SILVER,False,4505,COMPACT,GM,5350,5,35682,582,Covers
4031,MANHEIM,YELLOW,True,5148,MEDIUM SUV,OTHER,7050,8,89563,894,Alloy
4032,MANHEIM,WHITE,False,6517,MEDIUM,CHRYSLER,6850,3,65102,825,Covers
