,Auction,Color,IsBadBuy,MMRCurrentAuctionAveragePrice,Size,TopThreeAmericanName,VehBCost,VehicleAge,VehOdo,WarrantyCost,WheelType
6829,OTHER,RED,False,1286,COMPACT,FORD,3375,8,85883,1673,Alloy
6830,OTHER,BLUE,False,3276,MEDIUM,CHRYSLER,4875,6,79177,1689,Covers
6831,OTHER,WHITE,False,3452,LARGE,FORD,4175,8,85530,894,Alloy
6832,OTHER,GREY,True,3831,SPORTS,FORD,4175,7,90922,1209,Alloy
6833,OTHER,GOLD,False,6319,MEDIUM,OTHER,7995,4,88072,723,Covers
6834,OTHER,BLUE,False,2932,VAN,FORD,5885,5,83523,1633,Covers
6835,OTHER,BLUE,False,2479,COMPACT,GM,4975,5,78299,803,Covers
6836,OTHER,BEIGE,False,8786,LARGE SUV,FORD,9195,5,91100,1197,Special
6837,OTHER,GREY,False,5508,LARGE,GM,4175,4,90401,2351,Covers
6838,OTHER,RED,False,3430,MEDIUM,OTHER,5185,5,72886,569,Covers
6839,OTHER,WHITE,False,7712,LARGE,GM,7695,2,44985,1328,Alloy
6840,OTHER,GOLD,False,3397,VAN,CHRYSLER,5585,7,82226,2063,Alloy
6841,OTHER,SILVER,False,3921,VAN,GM,4175,5,95874,5613,Alloy
6842,OTHER,BLACK,False,2676,MEDIUM,FORD,4175,7,63773,1125,Alloy
6843,OTHER,GOLD,False,2299,MEDIUM,FORD,4175,6,86724,1283,Covers
6844,MANHEIM,RED,False,9706,LARGE SUV,FORD,9600,5,89204,1503,Alloy
6845,MANHEIM,GOLD,False,6115,MEDIUM SUV,FORD,5900,5,80349,1893,Alloy
6846,MANHEIM,RED,True,6673,MEDIUM SUV,FORD,6980,5,81005,1893,unkwnWheel
6847,MANHEIM,GOLD,True,2636,MEDIUM,CHRYSLER,4475,5,75091,1155,Covers
6848,MANHEIM,GOLD,False,4297,MEDIUM,CHRYSLER,5880,3,51538,920,Alloy
6849,MANHEIM,GOLD,False,6609,VAN,GM,6280,4,55186,1583,Alloy
6850,MANHEIM,BLUE,False,5199,LARGE SUV,GM,7500,8,74415,1923,Alloy
6851,MANHEIM,BLUE,False,2135,VAN,CHRYSLER,4400,8,37787,1301,Covers
6852,MANHEIM,RED,False,7783,LARGE TRUCK,GM,6180,3,64621,1118,Alloy
6853,MANHEIM,GREY,False,7761,MEDIUM,GM,6180,4,61696,1118,Alloy
6854,MANHEIM,SILVER,False,3643,LARGE,GM,4175,5,84876,2152,Covers
6855,MANHEIM,SILVER,False,3763,MEDIUM,GM,4800,4,32967,762,Covers
6856,MANHEIM,SILVER,False,6311,MEDIUM,GM,6500,3,50500,837,Alloy
6857,MANHEIM,WHITE,False,6311,MEDIUM,GM,7000,3,39606,702,Alloy
6858,MANHEIM,GREY,False,6311,MEDIUM,GM,7000,3,39510,702,Alloy
6859,MANHEIM,GOLD,False,3763,MEDIUM,GM,4800,4,47766,834,Covers
6860,MANHEIM,SILVER,False,3128,MEDIUM,GM,4400,5,79948,1155,Covers
6861,MANHEIM,WHITE,False,3215,MEDIUM,FORD,4675,4,59287,754,Covers
6862,MANHEIM,BLUE,False,9511,LARGE SUV,FORD,9500,5,70414,1389,Alloy
6863,MANHEIM,SILVER,False,6290,MEDIUM,FORD,3800,3,87422,983,Covers
6864,MANHEIM,BLUE,False,3963,MEDIUM,CHRYSLER,5500,4,55560,920,Covers
6865,MANHEIM,WHITE,True,4742,MEDIUM SUV,GM,7395,7,84110,2452,Alloy
6866,MANHEIM,GREY,False,6375,MEDIUM SUV,GM,7695,6,82658,3035,Alloy
6867,MANHEIM,WHITE,False,5898,MEDIUM,GM,5790,3,56427,671,Covers
6868,MANHEIM,WHITE,False,8617,LARGE TRUCK,GM,8905,4,95453,1341,Covers
6869,MANHEIM,MAROON,False,5953,MEDIUM,GM,5990,4,83845,1113,Alloy
6870,MANHEIM,WHITE,False,7334,LARGE,GM,8000,3,67496,1703,Covers
6871,MANHEIM,RED,True,4417,MEDIUM,OTHER,5890,6,94491,1774,Alloy
6872,MANHEIM,BLACK,True,5389,MEDIUM,CHRYSLER,5890,3,80778,1503,unkwnWheel
6873,MANHEIM,GOLD,True,6161,MEDIUM,GM,6190,4,86445,1113,Covers
6874,MANHEIM,BLUE,False,9441,MEDIUM,CHRYSLER,7300,2,76230,1272,Covers
6875,MANHEIM,RED,False,3838,MEDIUM,OTHER,4475,4,61031,533,Covers
6876,MANHEIM,BLUE,False,12017,MEDIUM SUV,CHRYSLER,9600,3,61985,1508,Alloy
6877,MANHEIM,SILVER,False,5975,MEDIUM SUV,GM,8555,6,80571,1243,Alloy
6878,MANHEIM,BEIGE,True,3232,MEDIUM,FORD,4585,7,69988,1125,Covers
6879,MANHEIM,SILVER,False,8116,VAN,CHRYSLER,5010,4,98037,1918,Alloy
6880,MANHEIM,BLUE,False,6984,LARGE,GM,6625,3,63595,1703,Alloy
6881,MANHEIM,GREEN,False,5209,MEDIUM SUV,FORD,7135,6,72506,2040,Alloy
6882,MANHEIM,SILVER,False,15898,MEDIUM,OTHER,10750,2,81306,594,Covers
6883,MANHEIM,SILVER,True,6951,MEDIUM SUV,CHRYSLER,6435,5,85267,2022,Alloy
6884,MANHEIM,SILVER,False,4307,MEDIUM,CHRYSLER,4735,4,85028,1243,Alloy
6885,MANHEIM,WHITE,False,8539,MEDIUM,GM,5335,5,70826,1974,Covers
6886,MANHEIM,SILVER,False,2963,MEDIUM,CHRYSLER,5335,5,84568,1243,Alloy
6887,MANHEIM,SILVER,False,9447,CROSSOVER,CHRYSLER,9435,5,66465,1606,Alloy
6888,MANHEIM,WHITE,False,3110,COMPACT,FORD,3335,8,78929,1455,Alloy
6889,MANHEIM,BLACK,False,4177,LARGE TRUCK,FORD,8035,6,69167,833,Alloy
6890,MANHEIM,WHITE,False,2775,SPORTS,OTHER,4935,8,68520,833,Alloy
6891,MANHEIM,BLUE,False,3562,MEDIUM SUV,GM,8265,6,89270,1543,Alloy
6892,MANHEIM,WHITE,False,11690,MEDIUM SUV,CHRYSLER,9635,4,72261,1857,Alloy
6893,MANHEIM,RED,False,7765,CROSSOVER,FORD,8440,3,60233,1313,Alloy
6894,MANHEIM,BLACK,False,11155,VAN,OTHER,9350,2,19751,582,Covers
6895,MANHEIM,BLACK,False,7987,CROSSOVER,FORD,8240,3,87444,1633,Alloy
6896,MANHEIM,SILVER,False,6114,VAN,FORD,5135,5,81185,1633,Alloy
6897,MANHEIM,BLUE,False,0,CROSSOVER,CHRYSLER,7840,4,67443,1215,Alloy
6898,MANHEIM,GOLD,False,9348,LARGE TRUCK,CHRYSLER,9450,4,63093,825,Alloy
6899,MANHEIM,BLACK,False,6128,LARGE,GM,7240,4,82007,2152,Covers
6900,MANHEIM,RED,False,9054,MEDIUM,FORD,7335,3,63453,1118,Alloy
6901,MANHEIM,WHITE,False,9316,MEDIUM,OTHER,8335,3,78330,686,Covers
6902,MANHEIM,BLACK,False,13303,LARGE,OTHER,11050,3,77802,569,Alloy
6903,MANHEIM,WHITE,False,5717,MEDIUM,CHRYSLER,5800,4,49332,975,Covers
6904,MANHEIM,SILVER,False,5480,MEDIUM,CHRYSLER,5300,3,42290,975,Covers
6905,MANHEIM,SILVER,False,7446,SMALL SUV,CHRYSLER,7535,4,81151,723,Alloy
6906,MANHEIM,GOLD,False,3311,MEDIUM,GM,5400,5,39336,762,Covers
6907,MANHEIM,SILVER,False,5569,MEDIUM,CHRYSLER,6000,4,41251,975,Covers
6908,MANHEIM,WHITE,True,5753,MEDIUM,CHRYSLER,4000,3,85741,1503,Covers
6909,MANHEIM,GOLD,False,3903,VAN,FORD,5235,5,66121,1313,Covers
6910,MANHEIM,SILVER,False,5480,MEDIUM,CHRYSLER,5500,3,55757,1086,Covers
6911,MANHEIM,SILVER,False,5569,MEDIUM,CHRYSLER,5700,4,41641,975,Covers
6912,MANHEIM,BLACK,False,3033,COMPACT,FORD,5235,5,62799,1020,Alloy
6913,MANHEIM,SILVER,False,5248,MEDIUM,CHRYSLER,5000,4,74682,1389,Covers
6914,MANHEIM,GOLD,False,6311,MEDIUM,GM,6500,3,61609,923,Alloy
6915,MANHEIM,MAROON,True,7227,MEDIUM SUV,CHRYSLER,8435,5,56944,1086,Alloy
6916,MANHEIM,BLUE,False,8271,MEDIUM,OTHER,8965,4,69710,923,Alloy
6917,MANHEIM,WHITE,False,3554,VAN,CHRYSLER,5135,4,82651,1763,Covers
6918,MANHEIM,BLUE,False,8617,MEDIUM SUV,CHRYSLER,9950,3,57411,1003,Alloy
6919,MANHEIM,BEIGE,True,2815,MEDIUM,GM,5235,7,82467,2452,Covers
6920,MANHEIM,SILVER,False,3528,COMPACT,GM,4135,4,60066,1020,Covers
6921,MANHEIM,MAROON,False,7895,MEDIUM,OTHER,8165,5,78437,569,Alloy
6922,MANHEIM,BLUE,False,5878,MEDIUM,GM,5925,3,64789,728,Alloy
6923,MANHEIM,GREY,False,5760,MEDIUM,CHRYSLER,4635,3,83355,1503,Covers
6924,MANHEIM,BLUE,False,7340,MEDIUM,CHRYSLER,6325,2,65542,1020,Covers
6925,MANHEIM,BLACK,False,10487,LARGE,OTHER,10235,4,94081,1341,Alloy
6926,MANHEIM,RED,False,7009,COMPACT,GM,6025,2,42590,623,Covers
6927,MANHEIM,GREEN,True,2634,VAN,GM,3800,7,56309,3676,Covers
6928,MANHEIM,SILVER,False,2548,COMPACT,FORD,4135,6,84118,1543,Covers
6929,MANHEIM,SILVER,False,6177,SMALL SUV,OTHER,7840,4,64972,825,Alloy
6930,MANHEIM,BLUE,True,6197,SMALL SUV,FORD,6135,4,99856,1053,Alloy
6931,MANHEIM,SILVER,False,4754,VAN,FORD,4735,4,79426,1506,Alloy
6932,MANHEIM,RED,False,3407,COMPACT,CHRYSLER,4535,4,70837,686,Alloy
6933,MANHEIM,RED,False,7119,LARGE,GM,7135,2,48183,1328,Alloy
6934,MANHEIM,BLUE,False,9366,MEDIUM,OTHER,7640,3,79627,686,Covers
6935,MANHEIM,GREY,False,2804,MEDIUM,CHRYSLER,4935,5,65626,1215,Alloy
6936,MANHEIM,RED,False,9931,SMALL SUV,CHRYSLER,6935,3,80565,983,Alloy
6937,MANHEIM,SILVER,False,7540,MEDIUM,CHRYSLER,6635,2,69402,1020,Covers
6938,MANHEIM,BLUE,False,8721,SPECIALTY,CHRYSLER,8135,3,85604,1503,Alloy
6939,MANHEIM,WHITE,False,6270,VAN,GM,7700,2,60834,1801,Covers
6940,MANHEIM,SILVER,False,3389,MEDIUM,FORD,4685,4,84653,983,Alloy
6941,MANHEIM,BLUE,False,8955,SMALL TRUCK,OTHER,8680,3,61610,1020,Alloy
6942,MANHEIM,BLACK,False,11011,MEDIUM,OTHER,10335,2,62515,533,Alloy
6943,MANHEIM,SILVER,False,10734,VAN,GM,7440,2,86580,2282,Alloy
6944,MANHEIM,SILVER,False,2864,MEDIUM,CHRYSLER,3635,5,76250,1155,Covers
6945,MANHEIM,BEIGE,False,4245,MEDIUM SUV,CHRYSLER,4835,6,77320,1689,Alloy
6946,MANHEIM,GREEN,False,6219,LARGE TRUCK,CHRYSLER,8935,6,83387,1283,Covers
6947,MANHEIM,GREY,False,8340,LARGE TRUCK,CHRYSLER,9135,3,76833,569,Alloy
6948,MANHEIM,MAROON,False,3316,MEDIUM,FORD,4935,4,83428,983,Covers
6949,MANHEIM,BLUE,False,7065,MEDIUM,CHRYSLER,5725,2,59395,754,Covers
6950,MANHEIM,SILVER,True,11488,MEDIUM SUV,CHRYSLER,10250,2,61424,1215,Alloy
6951,MANHEIM,SILVER,False,3409,MEDIUM,GM,4235,5,96734,2639,Alloy
6952,MANHEIM,BLACK,False,6110,MEDIUM SUV,GM,8135,5,84756,1243,Alloy
6953,MANHEIM,SILVER,False,5511,MEDIUM SUV,GM,8135,6,69073,1320,Alloy
6954,MANHEIM,BLUE,False,5558,MEDIUM,GM,6865,5,49211,482,Covers
6955,MANHEIM,WHITE,False,6132,LARGE,GM,6135,4,41636,1328,Special
6956,MANHEIM,SILVER,True,7721,MEDIUM SUV,OTHER,7135,6,80274,594,Alloy
6957,MANHEIM,BEIGE,False,5952,VAN,CHRYSLER,6635,4,63708,1411,Covers
6958,MANHEIM,BLUE,False,10379,MEDIUM SUV,CHRYSLER,10435,5,67082,1411,Alloy
6959,MANHEIM,SILVER,True,7737,LARGE,GM,7635,4,72899,1974,Alloy
6960,MANHEIM,GREY,False,9096,MEDIUM,OTHER,8340,4,71178,686,Alloy
6961,MANHEIM,GOLD,False,10011,LARGE TRUCK,CHRYSLER,9635,5,87456,983,Alloy
6962,MANHEIM,BLUE,False,9100,MEDIUM SUV,CHRYSLER,10435,4,34648,882,Alloy
6963,MANHEIM,BLUE,False,8932,MEDIUM SUV,CHRYSLER,10275,5,82599,1503,Alloy
6964,MANHEIM,GREEN,False,8077,MEDIUM,FORD,7935,4,64769,728,Covers
6965,MANHEIM,BLUE,False,6948,LARGE SUV,FORD,9750,7,63193,1223,Alloy
6966,MANHEIM,GREY,False,10534,LARGE TRUCK,CHRYSLER,9290,4,70142,920,Alloy
6967,MANHEIM,BROWN,False,10018,LARGE SUV,GM,9835,6,87640,1763,Alloy
6968,MANHEIM,BEIGE,False,6564,MEDIUM,OTHER,7635,5,70342,686,Covers
6969,MANHEIM,GOLD,False,6916,MEDIUM,GM,6935,4,71365,1272,Alloy
6970,MANHEIM,BLACK,False,4690,MEDIUM,CHRYSLER,6135,4,42000,834,Alloy
6971,MANHEIM,RED,False,9886,MEDIUM SUV,CHRYSLER,11090,4,72622,1389,Alloy
6972,MANHEIM,BLUE,False,8141,MEDIUM SUV,CHRYSLER,10835,5,76110,1389,Alloy
6973,MANHEIM,BLUE,True,8599,COMPACT,FORD,6640,3,76019,1155,Alloy
6974,MANHEIM,BLACK,False,6924,MEDIUM,GM,7340,3,66452,728,Alloy
6975,MANHEIM,WHITE,True,7193,MEDIUM,CHRYSLER,7240,3,65526,825,Covers
6976,MANHEIM,WHITE,False,2135,COMPACT,FORD,4835,8,81855,1543,Alloy
6977,MANHEIM,GREY,False,6846,VAN,GM,7150,3,84030,2282,Covers
6978,MANHEIM,GREY,False,8644,SPECIALTY,CHRYSLER,9935,4,58020,1086,Covers
6979,MANHEIM,WHITE,False,6591,VAN,GM,7240,3,71114,2091,Alloy
6980,MANHEIM,WHITE,False,4981,SMALL SUV,CHRYSLER,6335,8,85059,1023,Alloy
6981,MANHEIM,SILVER,False,5667,COMPACT,GM,5635,4,71980,803,Alloy
6982,MANHEIM,SILVER,True,6998,MEDIUM,CHRYSLER,7035,3,53950,754,Covers
6983,MANHEIM,RED,False,8548,LARGE TRUCK,CHRYSLER,9475,5,87053,983,Alloy
6984,MANHEIM,RED,False,8068,CROSSOVER,FORD,8040,4,83992,1633,Alloy
6985,OTHER,WHITE,False,2885,MEDIUM,CHRYSLER,6485,4,45684,975,Covers
6986,OTHER,RED,False,2413,SMALL SUV,FORD,4175,8,93076,1353,Alloy
6987,OTHER,RED,False,4312,LARGE,GM,6685,5,77309,1974,Covers
6988,OTHER,WHITE,False,3231,VAN,CHRYSLER,4175,5,95797,1918,Covers
6989,OTHER,GREEN,False,6981,VAN,CHRYSLER,7195,3,69786,1411,Covers
6990,OTHER,SILVER,True,2988,VAN,FORD,5485,5,83449,1633,Covers
6991,OTHER,WHITE,False,2283,MEDIUM,CHRYSLER,5485,5,67617,1215,Alloy
6992,OTHER,BLUE,False,2864,MEDIUM,CHRYSLER,3975,5,85888,1243,Covers
6993,OTHER,BLUE,False,3316,MEDIUM,FORD,4185,4,89416,983,Covers
6994,OTHER,BLACK,False,4665,LARGE TRUCK,GM,6695,6,82825,1673,Covers
6995,OTHER,SILVER,False,2762,COMPACT,GM,4185,4,84379,1243,Covers
6996,OTHER,WHITE,True,5144,LARGE TRUCK,GM,8705,5,80600,1373,Covers
6997,OTHER,GREY,False,2912,MEDIUM,CHRYSLER,4485,6,77686,1389,Covers
6998,OTHER,GREY,False,4965,MEDIUM,CHRYSLER,6495,4,66731,1020,Alloy
6999,OTHER,GREY,False,2724,MEDIUM,CHRYSLER,3985,6,86275,1243,Covers
7000,OTHER,SILVER,False,6370,LARGE,GM,7205,4,62727,1703,Alloy
7001,OTHER,WHITE,False,4106,MEDIUM,CHRYSLER,5795,4,68149,1020,Covers
7002,OTHER,WHITE,False,2653,MEDIUM,FORD,3185,8,90931,1353,Covers
7003,OTHER,BLUE,False,5965,VAN,CHRYSLER,5695,5,87907,1763,Alloy
7004,OTHER,GREY,False,5017,MEDIUM,OTHER,6495,4,62268,533,Covers
7005,OTHER,RED,True,4472,VAN,FORD,6195,6,68034,1313,Alloy
7006,OTHER,WHITE,False,5015,VAN,FORD,6545,5,57520,1169,Covers
7007,OTHER,WHITE,False,4518,MEDIUM,CHRYSLER,6495,4,63539,1215,Covers
7008,OTHER,GREY,True,3117,MEDIUM,GM,4685,6,49985,834,Covers
7009,OTHER,GOLD,False,7038,LARGE,GM,7305,4,86252,2152,Covers
7010,OTHER,BLACK,False,4117,MEDIUM,GM,5795,5,56561,671,Covers
7011,OTHER,SILVER,False,3467,LARGE,GM,5795,6,76285,1974,Covers
7012,MANHEIM,GOLD,False,6004,MEDIUM,GM,5630,4,62118,1118,Alloy
7013,MANHEIM,SILVER,False,5865,LARGE,OTHER,6135,6,94901,1641,Alloy
7014,MANHEIM,GOLD,False,6373,VAN,GM,4365,4,81397,2282,Covers
7015,MANHEIM,GREEN,False,8489,VAN,GM,4665,3,75949,2091,Covers
7016,MANHEIM,BLUE,False,6452,MEDIUM,GM,5765,2,73279,1272,Covers
7017,MANHEIM,GREY,False,5505,MEDIUM,CHRYSLER,5500,4,46623,975,Covers
7018,MANHEIM,GREEN,False,6165,MEDIUM SUV,GM,6785,5,77819,1155,Alloy
7019,MANHEIM,SILVER,False,9433,MEDIUM SUV,CHRYSLER,8405,4,65877,1411,Alloy
7020,MANHEIM,SILVER,False,8149,LARGE,OTHER,10380,5,75268,1155,Alloy
7021,MANHEIM,BLUE,False,3275,MEDIUM,FORD,4175,5,84546,983,Alloy
7022,MANHEIM,RED,False,3414,COMPACT,CHRYSLER,4175,4,68916,630,Alloy
7023,MANHEIM,SILVER,False,4968,MEDIUM,CHRYSLER,5890,5,81240,1373,Alloy
7024,MANHEIM,SILVER,False,4495,MEDIUM,FORD,5590,3,51114,754,Alloy
7025,MANHEIM,GREEN,False,5638,MEDIUM,CHRYSLER,5600,3,62542,1215,Covers
7026,MANHEIM,SILVER,False,6858,LARGE,GM,7585,3,40166,1328,Covers
7027,MANHEIM,BLUE,False,6266,LARGE,FORD,6185,3,78193,1506,Alloy
7028,MANHEIM,MAROON,False,14382,CROSSOVER,FORD,8085,3,89779,1763,Alloy
7029,MANHEIM,SILVER,False,5060,VAN,CHRYSLER,5165,4,83446,1763,Alloy
7030,MANHEIM,BLUE,False,7559,LARGE TRUCK,FORD,9105,6,71303,1806,Alloy
7031,MANHEIM,SILVER,False,5187,MEDIUM,GM,4775,4,72773,1038,Covers
7032,MANHEIM,WHITE,False,2329,MEDIUM,CHRYSLER,4375,6,94435,1930,Alloy
7033,MANHEIM,GOLD,True,5215,MEDIUM,GM,7000,4,37181,822,Covers
7034,MANHEIM,BLUE,False,4573,LARGE,GM,5900,4,56295,1500,Covers
7035,MANHEIM,SILVER,False,11393,MEDIUM SUV,CHRYSLER,8500,3,79088,1623,Alloy
7036,MANHEIM,BLUE,False,5408,MEDIUM SUV,CHRYSLER,6290,6,79766,1923,Alloy
7037,MANHEIM,BLACK,False,4612,SPORTS,FORD,6855,6,46964,923,Alloy
7038,MANHEIM,SILVER,False,6812,MEDIUM SUV,FORD,8370,5,84580,2282,Alloy
7039,MANHEIM,GOLD,False,7546,LARGE,GM,5565,3,87675,2152,Covers
7040,MANHEIM,SILVER,False,7788,LARGE,GM,6385,2,78010,1974,Alloy
7041,MANHEIM,BLUE,False,7080,VAN,CHRYSLER,6290,3,59793,1251,Covers
7042,MANHEIM,SILVER,False,8027,SMALL SUV,CHRYSLER,7300,4,76956,920,Alloy
7043,MANHEIM,GOLD,False,7937,LARGE,GM,7400,2,75311,1974,Covers
7044,MANHEIM,SILVER,False,8186,LARGE,GM,7385,2,77710,1974,Alloy
7045,MANHEIM,BLACK,False,3260,VAN,FORD,5165,5,84942,1633,Covers
7046,MANHEIM,WHITE,False,5649,MEDIUM SUV,CHRYSLER,5690,6,75428,1923,Alloy
7047,MANHEIM,RED,False,2460,MEDIUM,CHRYSLER,4175,8,86317,1803,Alloy
7048,MANHEIM,BLACK,False,6429,MEDIUM SUV,OTHER,8405,6,84767,1153,Alloy
7049,MANHEIM,WHITE,False,1925,MEDIUM,GM,3740,7,68872,2198,Covers
7050,MANHEIM,BLACK,False,4918,MEDIUM,CHRYSLER,5190,3,65333,1215,Covers
7051,MANHEIM,BLUE,False,5907,MEDIUM SUV,GM,7700,6,83738,2452,Alloy
7052,MANHEIM,WHITE,False,5169,SMALL TRUCK,FORD,6695,5,78263,569,Alloy
7053,MANHEIM,WHITE,False,8775,MEDIUM SUV,CHRYSLER,9965,4,87081,1763,Covers
7054,MANHEIM,RED,False,8484,MEDIUM,CHRYSLER,8505,1,56019,920,Covers
7055,MANHEIM,SILVER,False,8691,CROSSOVER,CHRYSLER,7685,2,60812,1215,Covers
7056,MANHEIM,SILVER,False,7950,MEDIUM,CHRYSLER,6890,1,51351,754,Covers
7057,MANHEIM,RED,False,5021,VAN,GM,6655,4,54179,1583,Covers
7058,MANHEIM,SILVER,False,4356,COMPACT,GM,5190,3,62265,728,Covers
7059,MANHEIM,WHITE,False,4119,SMALL TRUCK,FORD,4165,4,82759,594,Special
7060,MANHEIM,WHITE,False,3321,SMALL TRUCK,FORD,4065,4,81925,594,Special
7061,MANHEIM,SILVER,False,14760,MEDIUM,OTHER,10215,2,93216,909,Special
7062,MANHEIM,GREY,True,5236,MEDIUM,GM,4625,5,82099,1373,Alloy
7063,MANHEIM,GOLD,False,6829,MEDIUM,GM,7805,3,55584,1003,Alloy
7064,MANHEIM,BLUE,False,6370,LARGE,GM,7800,3,49819,1328,Alloy
7065,MANHEIM,SILVER,False,7832,MEDIUM,CHRYSLER,7170,1,54141,754,Covers
7066,MANHEIM,GREEN,False,3478,LARGE TRUCK,CHRYSLER,4340,6,72970,869,Alloy
7067,MANHEIM,WHITE,False,8397,SMALL SUV,CHRYSLER,7205,4,66372,630,Alloy
7068,MANHEIM,WHITE,False,6815,MEDIUM,GM,6155,4,66570,923,Covers
7069,MANHEIM,WHITE,False,7449,MEDIUM,CHRYSLER,7185,3,46735,834,Covers
7070,MANHEIM,WHITE,False,7989,CROSSOVER,CHRYSLER,8670,5,71934,1857,Alloy
7071,MANHEIM,SILVER,False,6068,MEDIUM,CHRYSLER,5390,3,55364,1086,Covers
7072,MANHEIM,BLACK,False,6629,COMPACT,FORD,4575,3,40258,834,Covers
7073,MANHEIM,WHITE,False,8507,LARGE,GM,6490,3,74415,1974,Covers
7074,MANHEIM,BLUE,False,11683,MEDIUM,FORD,7685,2,76062,1506,Alloy
7075,MANHEIM,BLUE,False,3543,COMPACT,GM,4440,5,60573,728,Covers
7076,MANHEIM,GREY,False,9694,MEDIUM,OTHER,7040,3,73177,1038,Covers
7077,MANHEIM,WHITE,False,9847,LARGE,GM,7085,2,82826,2152,Alloy
7078,MANHEIM,GREEN,False,8226,LARGE SUV,FORD,10115,7,97039,1930,Alloy
7079,MANHEIM,SILVER,False,7466,MEDIUM,CHRYSLER,7385,2,78805,1155,Covers
7080,MANHEIM,GREY,False,8035,LARGE,GM,8000,3,64462,1703,Covers
7081,MANHEIM,BLUE,False,8186,LARGE,GM,7700,3,62595,1703,Covers
7082,MANHEIM,BLUE,False,7261,MEDIUM,CHRYSLER,6100,3,83435,1373,Covers
7083,MANHEIM,SILVER,False,3324,MEDIUM,GM,4575,5,73723,803,Covers
7084,MANHEIM,BLACK,False,5500,COMPACT,OTHER,5955,2,32625,462,Covers
7085,MANHEIM,SILVER,False,5473,LARGE,GM,7605,5,89405,1633,Covers
7086,MANHEIM,GREY,False,8260,LARGE TRUCK,GM,9980,7,93501,1785,Special
7087,MANHEIM,SILVER,False,2895,VAN,CHRYSLER,5855,7,71569,1923,Covers
7088,MANHEIM,MAROON,False,2956,VAN,GM,5455,6,98282,5613,Alloy
7089,MANHEIM,WHITE,False,7212,MEDIUM,CHRYSLER,7655,2,58274,754,Covers
7090,MANHEIM,SILVER,False,6242,VAN,GM,8000,3,77120,2091,Covers
7091,MANHEIM,SILVER,False,7930,LARGE,GM,7400,3,68132,1703,Covers
7092,MANHEIM,GOLD,False,7818,LARGE,GM,8100,3,59132,1500,Covers
7093,MANHEIM,BLUE,False,6465,LARGE SUV,GM,10400,8,67766,1711,Alloy
7094,MANHEIM,BLUE,False,7930,LARGE,GM,8100,3,60050,1703,Covers
7095,MANHEIM,SILVER,False,7661,MEDIUM,CHRYSLER,7955,2,72296,1155,Covers
7096,MANHEIM,GREY,False,6971,MEDIUM,CHRYSLER,6940,2,59276,754,Covers
7097,MANHEIM,BLACK,False,6014,LARGE,GM,7670,4,72583,1974,Covers
7098,MANHEIM,GREY,False,8298,SPECIALTY,CHRYSLER,10380,4,41562,975,Special
7099,MANHEIM,BLUE,False,5256,COMPACT,GM,4975,3,32284,582,Covers
7100,MANHEIM,GOLD,False,9316,MEDIUM,GM,8185,1,87487,1113,Covers
7101,MANHEIM,ORANGE,False,8596,LARGE TRUCK,GM,10330,6,79514,1272,Alloy
7102,MANHEIM,SILVER,False,5019,COMPACT,GM,4875,3,61887,728,Covers
7103,MANHEIM,SILVER,False,3192,MEDIUM,GM,4125,6,77602,1506,Alloy
7104,MANHEIM,GOLD,False,3899,MEDIUM,OTHER,3640,5,92379,620,Covers
7105,MANHEIM,RED,False,3061,MEDIUM,GM,4740,7,58725,1469,Covers
7106,MANHEIM,BLUE,False,5014,COMPACT,GM,3975,5,81806,853,Covers
7107,MANHEIM,BLUE,True,6322,VAN,CHRYSLER,6685,3,87983,1763,Covers
7108,MANHEIM,SILVER,False,2249,MEDIUM,GM,2865,9,76939,1806,Alloy
7109,MANHEIM,GOLD,False,7532,LARGE,GM,7600,3,66852,1703,Covers
7110,MANHEIM,BLUE,False,9875,COMPACT,OTHER,8670,3,66661,630,Alloy
7111,MANHEIM,GREEN,False,4127,MEDIUM,GM,5335,6,65530,1898,Alloy
7112,MANHEIM,GREEN,False,5744,LARGE,FORD,7865,5,68683,1313,Alloy
7113,MANHEIM,SILVER,False,8063,LARGE,FORD,7635,3,71223,1506,Alloy
7114,MANHEIM,MAROON,False,7282,MEDIUM SUV,GM,8340,5,81868,2152,Alloy
7115,MANHEIM,BEIGE,False,8272,SMALL SUV,CHRYSLER,6525,4,81094,723,Alloy
7116,MANHEIM,GREY,False,6971,MEDIUM,GM,7680,3,70647,1038,Covers
7117,MANHEIM,BEIGE,False,4515,COMPACT,FORD,5035,4,79376,1155,Alloy
7118,MANHEIM,RED,False,5308,MEDIUM,FORD,5725,4,85833,853,Covers
7119,MANHEIM,SILVER,False,3508,COMPACT,OTHER,5135,7,86797,894,Covers
7120,MANHEIM,GOLD,False,5859,MEDIUM,GM,6440,4,86489,1373,Alloy
7121,MANHEIM,SILVER,False,7334,LARGE,GM,7800,3,67625,1703,Covers
7122,MANHEIM,SILVER,True,8071,LARGE,OTHER,9435,5,82072,1243,Alloy
7123,MANHEIM,BLUE,False,6481,VAN,GM,7700,3,77918,2091,Covers
7124,MANHEIM,SILVER,False,8376,MEDIUM,GM,7735,3,85297,1373,Alloy
7125,MANHEIM,BLUE,False,7136,VAN,GM,8000,3,65124,1801,Covers
7126,MANHEIM,BROWN,False,8140,LARGE,GM,8000,3,62553,1703,Covers
